Force,Lenght,Angle,Angle2,Energy
196,0.9,2.84344444444444,2.09333333333333,80.5798539406434
307,0.4,2.96555555555556,2.52944444444444,20.4007583191244
207,0.3,2.79111111111111,2.26777777777778,18.4624195424394
333,0.1,2.80855555555556,2.59922222222222,2.94925721571173
307,0.4,2.87833333333333,2.11077777777778,55.4352180148946
227,0.6,2.93066666666667,2.12822222222222,61.1311835885063
432,0.3,2.73877777777778,2.37244444444444,26.1089323606992
258,0.4,2.96555555555556,2.16311111111111,43.9902861882607
382,0.7,2.65155555555556,2.44222222222222,31.3039253819051
433,0.6,2.89577777777778,2.45966666666667,50.291855228295
486,0.4,2.68644444444444,2.37244444444444,34.9322249644762
269,0.9,2.91322222222222,2.47711111111111,45.2242821252119
278,0.3,2.669,2.12822222222222,30.1397257159348
226,0.1,2.89577777777778,2.21544444444444,8.33990030571014
486,0.7,2.65155555555556,2.12822222222222,120.196702071499
474,0.8,2.87833333333333,2.09333333333333,176.884187563359
329,0.8,2.91322222222222,2.58177777777778,33.3430117051659
101,0.6,2.68644444444444,2.37244444444444,10.8893664241114
187,0.3,2.84344444444444,2.14566666666667,23.1219581138927
245,0.4,2.96555555555556,2.56433333333333,14.3652297940183
339,0.4,2.75622222222222,2.355,29.8859152901207
482,0.9,2.826,2.40733333333333,90.3541882614073
110,0.8,2.89577777777778,2.30266666666667,26.5475894147519
136,0.2,2.669,2.49455555555556,2.51648160781777
137,0.6,2.94811111111111,2.28522222222222,26.810101987705
193,0.4,2.77366666666667,2.33755555555556,18.4716696418558
494,0.1,2.94811111111111,2.16311111111111,20.8990546080751
322,0.6,2.93066666666667,2.21544444444444,72.8209927073198
195,0.5,2.61666666666667,2.512,5.56662680926442
147,0.4,2.86088888888889,2.512,8.97248508209609
151,0.5,2.75622222222222,2.45966666666667,11.3475760115089
277,0.3,2.75622222222222,2.52944444444444,8.99505660436495
192,0.3,2.87833333333333,2.33755555555556,15.6523355062408
186,0.9,2.669,2.512,13.7475054539387
354,0.2,2.79111111111111,2.11077777777778,30.0961880736089
430,0.5,2.94811111111111,2.47711111111111,41.7323957717359
257,0.9,2.75622222222222,2.12822222222222,91.9777710320791
467,0.4,2.87833333333333,2.23288888888889,65.525390644454
329,0.4,2.63411111111111,2.52944444444444,7.31113062543653
249,0.1,2.84344444444444,2.59922222222222,2.47492413881724
479,0.1,2.68644444444444,2.40733333333333,7.46610813317224
163,0.1,2.70388888888889,2.28522222222222,4.08385950904167
257,0.1,2.77366666666667,2.44222222222222,4.31317240543225
384,0.9,2.84344444444444,2.42477777777778,69.8042735963962
489,0.3,2.87833333333333,2.23288888888889,51.4591799118919
109,0.8,2.89577777777778,2.54688888888889,12.3496864523806
209,0.9,2.73877777777778,2.16311111111111,68.0316699959262
205,0.2,2.89577777777778,2.28522222222222,12.9049772802993
172,0.7,2.86088888888889,2.42477777777778,24.9178126537231
458,0.2,2.80855555555556,2.45966666666667,15.4523338777319
426,0.3,2.77366666666667,2.37244444444444,27.4222970320073
328,0.6,2.93066666666667,2.11077777777778,91.2595808546832
460,1,2.65155555555556,2.355,80.9847267883173
341,0.4,2.61666666666667,2.47711111111111,10.6561732433288
489,0.1,2.65155555555556,2.42477777777778,6.27940863832335
181,0.1,2.65155555555556,2.42477777777778,2.32428008903175
340,0.3,2.70388888888889,2.59922222222222,5.02245813532295
375,0.9,2.65155555555556,2.45966666666667,35.7598693766006
207,1,2.91322222222222,2.21544444444444,77.2357147411613
351,0.6,2.89577777777778,2.56433333333333,27.7945425700578
289,0.9,2.70388888888889,2.38988888888889,45.5697486165974
417,0.7,2.94811111111111,2.54688888888889,44.668365207409
209,0.5,2.79111111111111,2.21544444444444,35.3513334121095
273,0.6,2.87833333333333,2.30266666666667,48.6952406634287
219,0.2,2.75622222222222,2.32011111111111,10.7538642505221
293,1,2.70388888888889,2.47711111111111,34.7177856639207
222,0.7,2.63411111111111,2.23288888888889,40.2800803192604
464,0.4,2.96555555555556,2.25033333333333,66.0944793700918
224,0.4,2.61666666666667,2.40733333333333,11.0238280657484
178,0.6,2.86088888888889,2.40733333333333,23.3393746799048
220,0.8,2.68644444444444,2.32011111111111,38.202322510353
267,0.4,2.87833333333333,2.44222222222222,21.3919677796586
343,1,2.89577777777778,2.42477777777778,74.100764914989
277,0.5,2.63411111111111,2.14566666666667,45.7389624061253
329,0.4,2.72133333333333,2.52944444444444,12.4451067732755
129,0.1,2.79111111111111,2.12822222222222,5.29163117210843
424,0.2,2.70388888888889,2.23288888888889,24.6732992994002
407,0.4,2.77366666666667,2.25033333333333,49.5957810000058
137,1,2.63411111111111,2.18055555555556,41.2782502110721
284,0.3,2.80855555555556,2.49455555555556,12.5397719438247
452,0.9,2.93066666666667,2.18055555555556,164.822085495555
462,0.3,2.72133333333333,2.30266666666667,33.918326704161
219,0.6,2.93066666666667,2.18055555555556,53.2389922175909
403,0.2,2.79111111111111,2.512,10.553768579044
194,0.6,2.73877777777778,2.12822222222222,45.5074721948145
357,0.8,2.72133333333333,2.512,29.9068158574169
305,0.7,2.79111111111111,2.47711111111111,32.4457841139485
276,0.6,2.87833333333333,2.38988888888889,38.9193920363057
343,0.1,2.91322222222222,2.198,13.2793704884719
183,0.8,2.80855555555556,2.28522222222222,42.4369717003698
473,1,2.669,2.26777777777778,117.53343980785
242,0.4,2.61666666666667,2.42477777777778,10.7892216602822
239,0.9,2.70388888888889,2.59922222222222,10.5914778912546
380,0.2,2.669,2.37244444444444,13.0634686225575
121,0.2,2.77366666666667,2.47711111111111,3.52929742777633
446,0.3,2.61666666666667,2.49455555555556,9.02984435554347
218,0.6,2.669,2.16311111111111,43.4397442764769
231,0.2,2.63411111111111,2.37244444444444,7.18261335467611
151,0.8,2.669,2.38988888888889,19.3116509719862
103,0.7,2.86088888888889,2.16311111111111,29.025854468921
107,0.5,2.65155555555556,2.09333333333333,20.5030831653337
391,0.7,2.91322222222222,2.11077777777778,125.879152938547
245,0.5,2.94811111111111,2.355,33.6971921830722
148,0.4,2.70388888888889,2.37244444444444,11.0836586466635
213,0.6,2.84344444444444,2.198,47.1580905928876
212,0.7,2.79111111111111,2.355,34.5691625463716
140,1,2.96555555555556,2.14566666666667,61.7147252157516
387,0.6,2.75622222222222,2.12822222222222,92.335661191737
244,1,2.826,2.355,59.6216326010301
496,1,2.84344444444444,2.09333333333333,226.573738971424
144,0.1,2.79111111111111,2.30266666666667,3.90161213144317
350,0.8,2.94811111111111,2.49455555555556,51.3708594246461
397,0.3,2.63411111111111,2.30266666666667,24.499941314529
136,0.7,2.61666666666667,2.38988888888889,12.8362520321854
425,0.7,2.65155555555556,2.58177777777778,10.4011851228105
126,0.3,2.96555555555556,2.44222222222222,8.28945786917693
175,0.7,2.89577777777778,2.28522222222222,38.5575540691869
276,0.1,2.73877777777778,2.40733333333333,4.90269679815842
360,0.2,2.80855555555556,2.21544444444444,24.7778365877726
467,0.4,2.79111111111111,2.49455555555556,26.40120511426
408,0.6,2.75622222222222,2.16311111111111,90.1785111680026
344,0.9,2.80855555555556,2.59922222222222,27.4201211406711
442,0.6,2.826,2.54688888888889,32.4334542966044
107,0.3,2.86088888888889,2.45966666666667,5.92246543348858
267,0.3,2.80855555555556,2.198,28.6894877239597
127,0.2,2.89577777777778,2.52944444444444,3.84870607440021
115,0.4,2.73877777777778,2.16311111111111,16.6371973408432
142,0.7,2.65155555555556,2.52944444444444,6.35165108269217
345,0.1,2.61666666666667,2.42477777777778,3.84533209999725
204,0.2,2.80855555555556,2.38988888888889,8.75271694366538
489,0.7,2.86088888888889,2.54688888888889,45.3705663137872
377,0.1,2.84344444444444,2.12822222222222,16.0933222847387
478,0.5,2.86088888888889,2.44222222222222,46.7515299553605
331,0.3,2.68644444444444,2.14566666666667,35.1988620280742
377,0.2,2.826,2.44222222222222,13.9765197311705
370,0.3,2.80855555555556,2.198,39.7569680069853
207,0.8,2.79111111111111,2.44222222222222,28.8077543313023
283,0.5,2.68644444444444,2.32011111111111,30.7137990637212
319,0.6,2.826,2.11077777777778,83.5446675990078
326,0.4,2.86088888888889,2.44222222222222,25.5079477245984
309,0.6,2.68644444444444,2.38988888888889,31.0859124295015
146,0.8,2.87833333333333,2.09333333333333,54.4833151566463
229,0.6,2.61666666666667,2.11077777777778,48.2605070325825
475,0.1,2.93066666666667,2.18055555555556,19.2454500025538
181,0.8,2.70388888888889,2.32011111111111,32.5206463357379
204,0.6,2.79111111111111,2.23288888888889,39.7113174283388
258,0.7,2.80855555555556,2.28522222222222,52.3505265648005
113,0.3,2.65155555555556,2.14566666666667,11.4781814185685
183,0.8,2.63411111111111,2.37244444444444,22.7604890719606
499,0.6,2.77366666666667,2.58177777777778,25.6651377816536
181,1,2.94811111111111,2.59922222222222,22.5984320898915
496,0.8,2.826,2.16311111111111,155.676392823034
458,0.7,2.84344444444444,2.12822222222222,136.857271206558
464,0.7,2.73877777777778,2.25033333333333,94.6883712487731
194,0.4,2.826,2.45966666666667,13.5219837504775
475,0.4,2.669,2.38988888888889,30.3742854691836
337,0.3,2.61666666666667,2.59922222222222,0.897109520928325
455,0.9,2.89577777777778,2.37244444444444,102.963033353793
261,0.7,2.68644444444444,2.52944444444444,14.5758786342633
401,1,2.826,2.52944444444444,53.011040983251
139,0.7,2.61666666666667,2.30266666666667,19.1777169757326
200,0.6,2.91322222222222,2.23288888888889,43.1121589052648
309,0.6,2.75622222222222,2.25033333333333,55.2911568826066
191,0.4,2.73877777777778,2.512,8.53340287327157
191,0.5,2.89577777777778,2.47711111111111,17.4481127505066
408,0.1,2.86088888888889,2.25033333333333,13.5630528294106
451,0.3,2.94811111111111,2.54688888888889,20.7044529378638
218,0.5,2.96555555555556,2.54688888888889,17.0291721525472
335,0.8,2.84344444444444,2.45966666666667,48.1118590853523
159,0.1,2.80855555555556,2.40733333333333,3.22335280130225
136,0.3,2.65155555555556,2.23288888888889,10.9159087262026
499,0.5,2.70388888888889,2.18055555555556,83.0977810126038
316,0.8,2.89577777777778,2.09333333333333,119.033193185788
459,0.3,2.96555555555556,2.45966666666667,28.667103688738
334,0.6,2.77366666666667,2.16311111111111,75.1083881210311
443,0.9,2.91322222222222,2.12822222222222,177.434692914715
438,0.8,2.826,2.47711111111111,57.246950330363
450,0.7,2.87833333333333,2.23288888888889,110.495171589952
170,0.7,2.65155555555556,2.58177777777778,4.16047404912422
242,0.6,2.68644444444444,2.30266666666667,33.3863716143095
308,0.9,2.68644444444444,2.49455555555556,27.8093904540556
419,0.6,2.63411111111111,2.198,72.1739844751907
178,0.8,2.87833333333333,2.44222222222222,28.5226237062114
375,0.5,2.94811111111111,2.18055555555556,76.6257504099938
484,0.6,2.70388888888889,2.512,28.3023570179714
106,1,2.77366666666667,2.58177777777778,9.08652172630355
108,0.8,2.91322222222222,2.355,23.1357567392542
283,0.8,2.75622222222222,2.26777777777778,64.4681262980698
173,0.8,2.77366666666667,2.16311111111111,51.8712620556422
120,0.4,2.87833333333333,2.26777777777778,15.5347630337489
472,1,2.68644444444444,2.54688888888889,32.9840118323842
175,0.9,2.72133333333333,2.32011111111111,36.5157345600675
152,0.4,2.84344444444444,2.44222222222222,11.5905762327463
393,0.3,2.86088888888889,2.32011111111111,32.9793977763235
443,0.4,2.669,2.28522222222222,41.678735255741
103,0.2,2.86088888888889,2.52944444444444,2.93437158472424
269,0.8,2.79111111111111,2.21544444444444,72.8000665099136
323,0.2,2.63411111111111,2.16311111111111,20.3934585705525
493,1,2.65155555555556,2.30266666666667,105.528228355353
280,0.9,2.68644444444444,2.52944444444444,20.1046601851907
326,0.8,2.65155555555556,2.32011111111111,52.4672650030826
163,0.2,2.86088888888889,2.47711111111111,5.66014607326289
499,0.8,2.68644444444444,2.40733333333333,62.2227633979614
104,0.5,2.73877777777778,2.52944444444444,5.28037607427541
455,0.5,2.96555555555556,2.47711111111111,44.887761977273
469,0.5,2.65155555555556,2.37244444444444,38.4139205607791
157,0.2,2.68644444444444,2.355,6.02673517240118
411,0.1,2.94811111111111,2.512,7.11331416765411
488,0.9,2.70388888888889,2.44222222222222,61.6986927715017
142,0.3,2.84344444444444,2.355,10.6338310687467
117,0.4,2.80855555555556,2.44222222222222,8.41493093401489
103,0.7,2.86088888888889,2.49455555555556,11.7513844298319
297,0.4,2.84344444444444,2.26777777777778,37.3003547719732
185,1,2.91322222222222,2.12822222222222,82.3311216183155
364,0.1,2.77366666666667,2.198,12.6014028672446
488,0.2,2.94811111111111,2.14566666666667,42.71120334304
100,0.1,2.70388888888889,2.12822222222222,3.76723817104829
164,0.7,2.77366666666667,2.56433333333333,10.9190723125993
356,0.8,2.63411111111111,2.14566666666667,94.0538374964944
326,0.8,2.91322222222222,2.40733333333333,60.4298028841529
131,0.4,2.84344444444444,2.59922222222222,5.20827409132626
470,0.3,2.80855555555556,2.44222222222222,25.352676531968
425,0.9,2.79111111111111,2.37244444444444,84.4193233568931
420,0.6,2.84344444444444,2.26777777777778,79.121964667822
152,0.7,2.75622222222222,2.44222222222222,17.1741979930985
307,0.4,2.87833333333333,2.44222222222222,24.5967569601318
373,0.5,2.61666666666667,2.52944444444444,8.7553445435608
439,0.4,2.73877777777778,2.49455555555556,21.4386128617584
111,0.4,2.80855555555556,2.38988888888889,9.52501549751821
460,0.9,2.70388888888889,2.28522222222222,103.725020659095
189,0.3,2.94811111111111,2.14566666666667,24.8127584994915
258,0.5,2.89577777777778,2.59922222222222,14.6352823161373
305,0.5,2.61666666666667,2.512,8.70677526577254
455,0.1,2.87833333333333,2.38988888888889,10.6934319906516
366,0.8,2.63411111111111,2.11077777777778,105.364405109909
163,0.9,2.77366666666667,2.56433333333333,13.9532047757693
219,0.9,2.84344444444444,2.28522222222222,59.2676322197261
393,1,2.68644444444444,2.33755555555556,80.3256170744314
381,0.7,2.94811111111111,2.26777777777778,90.5272404928265
322,0.1,2.96555555555556,2.11077777777778,15.1476965999258
227,0.7,2.669,2.28522222222222,37.3744414906165
365,0.8,2.73877777777778,2.56433333333333,23.9439175062769
235,0.3,2.65155555555556,2.28522222222222,16.0127772722179
387,0.8,2.79111111111111,2.33755555555556,75.9766081928447
483,0.5,2.61666666666667,2.198,67.252458021512
400,0.6,2.86088888888889,2.21544444444444,86.3864397080096
186,1,2.65155555555556,2.26777777777778,44.7161403152531
296,0.5,2.91322222222222,2.26777777777778,49.1553236060671
195,0.6,2.68644444444444,2.47711111111111,12.9822366582824
212,0.5,2.93066666666667,2.512,17.9744239256067
454,0.4,2.75622222222222,2.18055555555556,64.2844304346558
484,1,2.75622222222222,2.49455555555556,62.3323468555204
258,0.8,2.91322222222222,2.18055555555556,82.8420479222834
122,1,2.87833333333333,2.25033333333333,41.12790716537
410,0.4,2.84344444444444,2.18055555555556,62.8467674448025
309,0.8,2.68644444444444,2.54688888888889,17.2746773834012
471,0.7,2.91322222222222,2.355,88.2854050570844
424,0.9,2.72133333333333,2.12822222222222,146.52663513292
146,0.4,2.826,2.38988888888889,12.8530307338828
156,0.6,2.61666666666667,2.58177777777778,1.68551170268549
188,0.5,2.61666666666667,2.58177777777778,1.69271474414992
110,0.2,2.826,2.42477777777778,4.32763020761838
123,0.2,2.86088888888889,2.12822222222222,10.6236869656908
153,0.1,2.93066666666667,2.59922222222222,1.85665370849285
226,0.5,2.61666666666667,2.11077777777778,39.690227763332
335,0.4,2.94811111111111,2.56433333333333,19.2128262018766
352,1,2.89577777777778,2.198,134.835853184383
176,0.7,2.75622222222222,2.42477777777778,21.2836767015629
182,0.8,2.89577777777778,2.09333333333333,68.5570922778905
265,0.7,2.89577777777778,2.38988888888889,44.4110918771447
326,0.8,2.91322222222222,2.38988888888889,63.5074475582609
118,0.3,2.84344444444444,2.38988888888889,7.97758955134785
320,0.9,2.669,2.16311111111111,95.6471433610502
289,0.4,2.70388888888889,2.28522222222222,28.9628318555347
435,0.5,2.75622222222222,2.54688888888889,21.3899820866358
409,0.4,2.68644444444444,2.28522222222222,39.7567762528842
112,0.2,2.68644444444444,2.30266666666667,5.15051462920476
348,0.5,2.70388888888889,2.58177777777778,10.1570590258998
200,0.7,2.79111111111111,2.40733333333333,27.5632341443855
364,0.9,2.63411111111111,2.12822222222222,113.011410332798
278,0.1,2.87833333333333,2.18055555555556,10.9219762321182
345,0.7,2.84344444444444,2.44222222222222,46.0382263192142
379,0.6,2.77366666666667,2.32011111111111,57.2907238568512
116,0.6,2.93066666666667,2.26777777777778,23.3808269801994
284,0.3,2.61666666666667,2.56433333333333,2.33444344082005
107,1,2.91322222222222,2.14566666666667,46.0432374901315
252,0.3,2.79111111111111,2.38988888888889,15.7762857683461
440,0.1,2.89577777777778,2.38988888888889,10.5341673455222
198,1,2.80855555555556,2.18055555555556,73.7319796569487
407,0.8,2.669,2.47711111111111,33.5871108855999
405,0.8,2.65155555555556,2.26777777777778,77.8926315168925
378,0.2,2.63411111111111,2.40733333333333,9.95228277625759
266,0.4,2.84344444444444,2.198,39.2615089130144
165,1,2.91322222222222,2.58177777777778,20.9027239033145
132,1,2.93066666666667,2.30266666666667,40.8639352608749
458,0.7,2.84344444444444,2.32011111111111,88.0832011833406
282,0.4,2.63411111111111,2.33755555555556,20.3227461667418
381,0.1,2.68644444444444,2.54688888888889,2.66248061613102
244,0.1,2.91322222222222,2.54688888888889,3.55561929127481
442,0.9,2.84344444444444,2.21544444444444,141.2050293627
185,0.4,2.96555555555556,2.23288888888889,27.3634851206783
456,0.4,2.826,2.58177777777778,18.8344719139
257,0.1,2.73877777777778,2.11077777777778,10.4301162762557
339,0.2,2.68644444444444,2.18055555555556,22.0706485722216
353,0.8,2.61666666666667,2.23288888888889,70.7672992291768
483,0.8,2.73877777777778,2.512,43.1584668878552
393,1,2.75622222222222,2.49455555555556,50.6128353599578
351,0.1,2.79111111111111,2.32011111111111,9.05826573038778
128,0.1,2.65155555555556,2.38988888888889,1.94289847434506
266,1,2.826,2.59922222222222,25.0372631370346
323,0.4,2.80855555555556,2.18055555555556,48.1119786448372
125,0.7,2.94811111111111,2.11077777777778,40.8818097423896
363,0.2,2.80855555555556,2.44222222222222,13.0539313207154
307,0.2,2.73877777777778,2.355,13.1211515923726
268,0.6,2.75622222222222,2.54688888888889,15.8138350323266
392,0.2,2.75622222222222,2.42477777777778,13.5441579009946
421,0.3,2.63411111111111,2.32011111111111,24.3549287574082
149,1,2.96555555555556,2.30266666666667,47.126203502363
442,0.2,2.73877777777778,2.56433333333333,7.24877502587285
134,0.9,2.61666666666667,2.40733333333333,14.8378757224247
377,0.2,2.68644444444444,2.30266666666667,17.3370001358053
177,0.6,2.75622222222222,2.52944444444444,11.4954875016072
340,0.9,2.84344444444444,2.21544444444444,108.619253355923
260,0.6,2.89577777777778,2.198,59.7567985703516
495,0.3,2.68644444444444,2.54688888888889,10.3773850786209
457,0.5,2.65155555555556,2.33755555555556,43.0746254561624
278,0.7,2.80855555555556,2.33755555555556,48.8930220516785
219,0.1,2.68644444444444,2.355,4.20335988138809
190,0.3,2.669,2.38988888888889,9.11228564075509
274,0.8,2.75622222222222,2.45966666666667,32.9455451883809
407,1,2.89577777777778,2.33755555555556,112.386679138494
390,0.4,2.80855555555556,2.355,37.2515811173482
229,0.9,2.73877777777778,2.09333333333333,86.7435705549653
410,1,2.68644444444444,2.28522222222222,99.6349527119959
305,0.8,2.63411111111111,2.40733333333333,32.1211243043234
282,1,2.826,2.355,68.9069688257808
197,0.5,2.94811111111111,2.44222222222222,21.2851752504661
116,0.3,2.65155555555556,2.42477777777778,4.46878160764115
488,0.1,2.86088888888889,2.44222222222222,9.54591908711964
237,0.1,2.91322222222222,2.18055555555556,9.51238631665754
313,1,2.65155555555556,2.12822222222222,110.586618895882
427,0.6,2.84344444444444,2.47711111111111,43.2069755990565
351,0.2,2.91322222222222,2.30266666666667,21.4653635752887
256,0.7,2.68644444444444,2.33755555555556,36.6268462588756
259,0.6,2.91322222222222,2.18055555555556,62.3723558484634
210,1,2.89577777777778,2.59922222222222,23.8248781890608
473,0.5,2.89577777777778,2.30266666666667,71.3466465521457
474,0.9,2.669,2.33755555555556,83.8636357739483
201,0.4,2.63411111111111,2.23288888888889,20.8398871149841
387,0.1,2.80855555555556,2.52944444444444,4.90090387606112
185,0.5,2.93066666666667,2.21544444444444,34.865123320016
400,0.8,2.63411111111111,2.45966666666667,31.2355078640995
387,1,2.79111111111111,2.38988888888889,80.7595580998668
468,0.2,2.89577777777778,2.32011111111111,27.0318778950714
157,0.7,2.93066666666667,2.25033333333333,38.3995566108049
219,0.4,2.94811111111111,2.21544444444444,33.3251031978406
287,0.9,2.91322222222222,2.56433333333333,35.1482092850396
101,0.8,2.826,2.47711111111111,13.2007807839422
480,0.1,2.70388888888889,2.198,15.3045305199422
357,0.7,2.669,2.59922222222222,8.47250140529525
217,0.3,2.61666666666667,2.11077777777778,22.8657860831232
426,0.7,2.86088888888889,2.21544444444444,107.335151337202
147,0.5,2.63411111111111,2.42477777777778,8.82507577324878
149,0.4,2.84344444444444,2.21544444444444,21.1559068627876
255,0.7,2.73877777777778,2.12822222222222,69.7859431853469
166,0.7,2.91322222222222,2.25033333333333,40.1591454695761
187,0.6,2.79111111111111,2.14566666666667,44.3730251695804
205,0.4,2.70388888888889,2.49455555555556,8.84402183049971
183,0.3,2.68644444444444,2.33755555555556,11.2210594844435
489,0.8,2.87833333333333,2.25033333333333,131.878994123711
114,0.3,2.61666666666667,2.44222222222222,3.4238789858389
445,0.3,2.93066666666667,2.58177777777778,17.4196183247387
206,0.4,2.79111111111111,2.30266666666667,22.3258916410359
381,0.3,2.63411111111111,2.37244444444444,17.7699720008545
175,0.7,2.94811111111111,2.21544444444444,46.6018851796287
408,1,2.63411111111111,2.18055555555556,122.930847343923
279,0.4,2.70388888888889,2.25033333333333,30.9460537905588
309,0.9,2.84344444444444,2.45966666666667,49.925029894166
494,0.2,2.65155555555556,2.12822222222222,34.9072138879014
154,1,2.87833333333333,2.198,58.3142544887377
284,0.3,2.94811111111111,2.49455555555556,15.6314186534995
477,0.1,2.63411111111111,2.14566666666667,15.7526967997991
428,0.9,2.73877777777778,2.38988888888889,72.9702567462649
364,0.8,2.73877777777778,2.512,32.5252214227314
140,0.1,2.86088888888889,2.45966666666667,2.58300673111652
277,0.1,2.72133333333333,2.49455555555556,3.1885403374074
177,0.4,2.96555555555556,2.32011111111111,21.481301041831
117,1,2.96555555555556,2.40733333333333,28.3395296299043
322,0.3,2.65155555555556,2.30266666666667,20.6775392680064
243,0.7,2.826,2.49455555555556,25.9809359654012
237,0.5,2.94811111111111,2.355,32.5968757036249
331,0.7,2.70388888888889,2.38988888888889,40.5940436542315
350,0.5,2.86088888888889,2.23288888888889,60.566116585755
408,0.4,2.70388888888889,2.198,52.0354037678034
431,0.4,2.94811111111111,2.25033333333333,60.8413080180328
255,0.6,2.79111111111111,2.11077777777778,65.0383725319515
190,0.5,2.80855555555556,2.32011111111111,25.072076631153
134,0.4,2.65155555555556,2.198,15.8351793298512
290,0.2,2.87833333333333,2.38988888888889,13.6311880320395
255,0.3,2.73877777777778,2.355,16.348014606132
369,0.7,2.65155555555556,2.58177777777778,9.03067602427552
367,0.7,2.77366666666667,2.47711111111111,37.4659714543693
480,0.9,2.84344444444444,2.25033333333333,141.458031457115
285,0.3,2.826,2.45966666666667,14.8985774570339
208,0.9,2.72133333333333,2.12822222222222,71.8809908199232
498,0.7,2.87833333333333,2.42477777777778,73.7793788801458
416,0.6,2.80855555555556,2.44222222222222,44.8796316480794
472,0.7,2.86088888888889,2.21544444444444,118.925331998027
180,0.7,2.96555555555556,2.56433333333333,18.4695811637378
287,0.5,2.91322222222222,2.355,38.4257070842937
249,1,2.84344444444444,2.21544444444444,88.3862551817803
500,0.8,2.70388888888889,2.56433333333333,27.1063478752698
101,0.2,2.70388888888889,2.37244444444444,3.78192406524668
402,0.4,2.94811111111111,2.09333333333333,77.5474989044528
107,1,2.63411111111111,2.45966666666667,10.4443729420583
398,1,2.93066666666667,2.09333333333333,190.545391449191
260,0.4,2.96555555555556,2.21544444444444,39.8973359161252
432,0.9,2.72133333333333,2.49455555555556,44.7546744831768
131,0.7,2.89577777777778,2.32011111111111,26.4831538779706
230,0.5,2.87833333333333,2.30266666666667,34.187745276522
485,0.8,2.89577777777778,2.49455555555556,66.7615847285593
184,0.5,2.93066666666667,2.28522222222222,29.6841365460659
123,0.7,2.61666666666667,2.42477777777778,9.59661141477577
436,0.5,2.75622222222222,2.09333333333333,93.2122330850289
145,0.1,2.669,2.49455555555556,1.34150673946167
469,0.5,2.65155555555556,2.47711111111111,22.295978695207
447,0.3,2.75622222222222,2.49455555555556,17.2701812258787
410,0.6,2.91322222222222,2.58177777777778,31.1640610922144
378,0.8,2.79111111111111,2.11077777777778,128.546430416092
425,0.7,2.93066666666667,2.49455555555556,53.5393062760876
104,0.4,2.75622222222222,2.49455555555556,5.3574909694001
113,0.6,2.96555555555556,2.16311111111111,28.9005949957759
440,1,2.94811111111111,2.32011111111111,132.089552905
401,0.9,2.89577777777778,2.37244444444444,90.7432447799362
223,0.7,2.75622222222222,2.38988888888889,30.6163292690501
332,0.7,2.70388888888889,2.37244444444444,43.5108491466993
211,0.1,2.75622222222222,2.56433333333333,1.87152327482147
263,0.4,2.75622222222222,2.26777777777778,29.9560374847921
485,0.4,2.94811111111111,2.512,33.5762274580267
416,0.5,2.75622222222222,2.42477777777778,35.9334801454958
471,0.7,2.77366666666667,2.33755555555556,78.8874285093248
260,0.4,2.86088888888889,2.56433333333333,12.7815216163038
411,0.3,2.63411111111111,2.58177777777778,3.28196985132925
202,1,2.86088888888889,2.18055555555556,78.4145042602816
349,1,2.93066666666667,2.49455555555556,62.8074550936289
205,0.7,2.80855555555556,2.16311111111111,55.5016173160161
160,1,2.79111111111111,2.47711111111111,24.3153417247389
246,0.7,2.86088888888889,2.38988888888889,39.663558810701
185,0.4,2.826,2.45966666666667,12.8946752259709
479,0.9,2.61666666666667,2.49455555555556,29.0939155581076
195,0.8,2.87833333333333,2.30266666666667,46.3764196794559
295,0.3,2.61666666666667,2.33755555555556,15.1827088967135
176,0.2,2.94811111111111,2.18055555555556,14.3852075436362
182,0.6,2.93066666666667,2.18055555555556,44.24427663745
352,0.5,2.94811111111111,2.33755555555556,50.6062940844713
246,0.6,2.86088888888889,2.16311111111111,59.4204732262515
444,0.8,2.87833333333333,2.42477777777778,75.1762345904413
394,0.2,2.77366666666667,2.56433333333333,7.49497298112217
416,0.5,2.61666666666667,2.52944444444444,9.76467380729565
148,0.1,2.86088888888889,2.52944444444444,2.10818929387955
479,0.7,2.826,2.32011111111111,90.3550891302904
154,0.7,2.65155555555556,2.25033333333333,27.3685284502118
258,0.1,2.61666666666667,2.37244444444444,3.78892775286019
345,0.8,2.669,2.54688888888889,17.1331445766884
399,0.1,2.73877777777778,2.37244444444444,8.03816667586341
115,0.6,2.94811111111111,2.11077777777778,32.2382271111415
409,0.4,2.84344444444444,2.25033333333333,53.5706804314445
164,0.5,2.79111111111111,2.44222222222222,14.2647092703309
336,0.2,2.70388888888889,2.512,6.54930575622478
444,0.5,2.91322222222222,2.09333333333333,105.440322514788
174,0.6,2.94811111111111,2.44222222222222,22.5601248339966
406,0.6,2.73877777777778,2.25033333333333,71.0162784365799
352,0.7,2.61666666666667,2.18055555555556,72.1190475521675
182,0.9,2.72133333333333,2.14566666666667,60.484328170155
174,0.5,2.84344444444444,2.12822222222222,37.1384360417048
192,0.6,2.84344444444444,2.16311111111111,45.80341785791
384,0.4,2.72133333333333,2.14566666666667,56.717904804248
190,0.1,2.96555555555556,2.38988888888889,4.8263607484087
232,0.1,2.93066666666667,2.09333333333333,11.107168546787
202,0.7,2.669,2.44222222222222,17.6952910177401
123,0.4,2.63411111111111,2.42477777777778,5.90739766046042
290,0.3,2.80855555555556,2.28522222222222,25.2186921989903
